glosa,fecha,id,cuenta_id,centro_costo_id,tipo,valor
SERVICIOS PROFESIONALES AREA CONTABLE,01/08/2025,Y4erjPyOptj00e2L,nPeER14y4hGJJap1,,D,19.50
"Doc. 001-001-000799903,   CONTIFICO- PLUS",01/08/2025,QzaOWY6JQcX99ap4,DGe73Y47BH6xxen2,,D,53.95
COMISONES DEL MES DE JULIO,01/08/2025,YjbqK8Vz2urPPeLN,PnazpQZwysBppdO2,,D,1250.00
"Doc. 001-002-000000299,   SUELDO + COMISIONES",01/08/2025,Ejb2y6kY1IGJJaVN,MEegLgo2jhWxxaQ5,,H,155.56
SERVICIOS PROFESIONALES AREA CONTABLE,01/08/2025,Y4erjPyOptj00e2L,DGe73Y47BH6xxen2,,H,149.50
SERVICIOS PROFESIONALES AREA CONTABLE,01/08/2025,Y4erjPyOptj00e2L,nPeER14LYhGJJap1,,D,130.00
ANTICIPO A UNIFORME,01/08/2025,1qdGBX4JyHlppbN8,9pdBBO4yQum99d8K,,H,2233.48
"Doc. 001-002-000000299,   SUELDO + COMISIONES",01/08/2025,MEegRvJ4jsWxxdQ5,DGe73Y47BH6xxen2,,D,159.17
PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS,01/08/2025,Pnazr1GwZIBppaO2,nPeER14y4hGJJap1,,D,363.30
PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS,01/08/2025,Pnazr1GwZIBppaO2,DGe73Y47BH6xxen2,,H,2785.30
PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS,01/08/2025,Pnazr1GwZIBppaO2,kPbkRBElJu066a5Y,,D,715.00
PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS,01/08/2025,Pnazr1GwZIBppaO2,BXdL84rjWTOppdJZ,,D,1707.00
CONTIFICO- PLUS,01/08/2025,9jaKg08RMFwvvak5,nPeER14y4hGJJap1,,D,7.04
CONTIFICO- PLUS,01/08/2025,9jaKg08RMFwvvak5,RMdRo9qKOilkkel6,,D,46.91
127-Cordirec - Lafayette,01/08/2025,KBe102BD0hmDDdXy,nPeER14y4hGJJap1,,D,11.18
ANTICIPO A UNIFORME,01/08/2025,1qdGBX4JyHlppbN8,JvaM8N4KRt800epz,,D,2233.48
"Doc. 001-001-000799903,   CONTIFICO- PLUS",01/08/2025,QzaOWY6JQcX99ap4,xmbmZ8JV3IYKKdoK,,H,53.95
ANTICIPO A UNIFORME,01/08/2025,nPeEzX4ENhGJJap1,MEegLgo2jhWxxaQ5,,D,2233.48
127-Cordirec - Lafayette,01/08/2025,KBe102BD0hmDDdXy,Ejb2k2VNzsGJJdVN,,D,74.50
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,xgep4EEmmULNNe1p,MEegLgo2jhWxxaQ5,,H,25.26
"Doc. 001-002-000000314,   COMISONES DEL MES DE JULIO",01/08/2025,01dNMZ3XDhxrrbX7,DGe73Y47BH6xxen2,,D,1250.00
ANTICIPO A UNIFORME,01/08/2025,nPeEzX4ENhGJJap1,JvaM8N4KRt800epz,,H,2233.48
"Doc. 001-002-000000299,   SUELDO + COMISIONES",01/08/2025,Ejb2y6kY1IGJJaVN,DGe73Y47BH6xxen2,,D,155.56
127-Cordirec - Lafayette,01/08/2025,KBe102BD0hmDDdXy,DGe73Y47BH6xxen2,,H,85.68
"Doc. 001-002-000000314,   COMISONES DEL MES DE JULIO",01/08/2025,01dNMZ3XDhxrrbX7,PnazpQZAOTBppdO2,,H,1250.00
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,xgep4EEmmULNNe1p,DGe73Y47BH6xxen2,,D,25.26
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,EMaxpPPNzF044a5G,MEegLgo2jhWxxaQ5,,H,500.00
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,EMaxpPPNzF044a5G,DGe73Y47BH6xxen2,,D,500.00
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,xmbm1Av4rcYKKboK,PnazpQZAOTBppdO2,,H,109.94
"Doc. 001-001-000000080,   PAGO MAQUILAS EXTERNA E INTERNA +BRACHOS + SUELDOS",01/08/2025,xmbm1Av4rcYKKboK,DGe73Y47BH6xxen2,,D,109.94
CONTIFICO- PLUS,01/08/2025,9jaKg08RMFwvvak5,DGe73Y47BH6xxen2,,H,53.95
"Doc. 001-002-000000299,   SUELDO + COMISIONES",01/08/2025,MEegRvJ4jsWxxdQ5,MEegLgo2jhWxxaQ5,,H,159.17
"145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,LqdP0pALlImrrdl4,DGe73Y47BH6xxen2,,H,98.62
"145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,LqdP0pALlImrrdl4,nPeER14y4hGJJap1,,D,12.86
"SERVICIO DE ESTAMPADO
DTF",01/09/2025,rRbDG2OyqSmKKa6L,PnazKZkzOIBppbO2,,D,317.74
"SERVICIO DE ESTAMPADO
DTF",01/09/2025,rRbDG2OyqSmKKa6L,DGe73Y47BH6xxen2,,H,365.40
"SERVICIO DE ESTAMPADO
DTF",01/09/2025,rRbDG2OyqSmKKa6L,nPeER14y4hGJJap1,,D,47.66
9700003000180 SIIGO CONTIFICO- PLUS,01/09/2025,DGe7owmzjS6xxen2,RMdRo9qKOilkkel6,,D,46.91
9700003000180 SIIGO CONTIFICO- PLUS,01/09/2025,DGe7owmzjS6xxen2,DGe73Y47BH6xxen2,,H,53.95
liceo/PARES DE MEDIAS TOBILLERAS,01/09/2025,KVeZkZKYEIRVVa8P,Ejb2k2VNzsGJJdVN,,D,180.00
9700003000180 SIIGO CONTIFICO- PLUS,01/09/2025,DGe7owmzjS6xxen2,nPeER14y4hGJJap1,,D,7.04
"145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,LqdP0pALlImrrdl4,Ejb2k2VNzsGJJdVN,,D,51.73
162-jolly,01/09/2025,RBe3kpDOnFMJJeLJ,Ejb2k2VNzsGJJdVN,,D,191.66
150-LAB BIOTANICAL,01/09/2025,RMdRZ0mQEclkkdl6,DGe73Y47BH6xxen2,,H,53.82
150-LAB BIOTANICAL,01/09/2025,RMdRZ0mQEclkkdl6,Ejb2k2VNzsGJJdVN,,D,46.80
"Doc. 002-100-000069150,   145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,rRbDBOEGximKKe6L,DGe73Y47BH6xxen2,,D,98.62
"Doc. 002-100-000069150,   145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,rRbDBOEGximKKe6L,MEegLgo2jhWxxaQ5,,H,98.62
"Doc. 001-001-000052574,   162-jolly",01/09/2025,wKe5jvwlYuKQQa31,DGe73Y47BH6xxen2,,D,220.41
"145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,LqdP0pALlImrrdl4,Ejb2k2VNzsGJJdVN,,D,27.35
"Doc. 001-001-000052574,   162-jolly",01/09/2025,wKe5jvwlYuKQQa31,MEegLgo2jhWxxaQ5,,H,220.41
162-jolly,01/09/2025,RBe3kpDOnFMJJeLJ,DGe73Y47BH6xxen2,,H,220.41
162-jolly,01/09/2025,RBe3kpDOnFMJJeLJ,nPeER14y4hGJJap1,,D,28.75
"145-LICEO $ 27.35
165-ESC CHEF $ 51.73
TALLER $ 6.68",01/09/2025,LqdP0pALlImrrdl4,Ejb2k2VNzsGJJdVN,,D,6.68
"Doc. 003-001-000001633,   SERVICIO DE ESTAMPADO
DTF",01/09/2025,Arb6kwxMlu9AAdyR,MEegLgo2jhWxxaQ5,,H,365.40
liceo/PARES DE MEDIAS TOBILLERAS,01/09/2025,KVeZkZKYEIRVVa8P,DGe73Y47BH6xxen2,,H,207.00
liceo/PARES DE MEDIAS TOBILLERAS,01/09/2025,KVeZkZKYEIRVVa8P,nPeER14y4hGJJap1,,D,27.00
"Doc. 003-001-000001633,   SERVICIO DE ESTAMPADO
DTF",01/09/2025,Arb6kwxMlu9AAdyR,DGe73Y47BH6xxen2,,D,365.40
150-LAB BIOTANICAL,01/09/2025,RMdRZ0mQEclkkdl6,nPeER14y4hGJJap1,,D,7.02
ALIM,02/03/2025,rRbDgXDN6umKKa6L,Y4erkBOW4Uj00a2L,,D,25.67
ALIM,02/03/2025,rRbDgXDN6umKKa6L,Y4erkBOW4Uj00a2L,,D,1.82
"Doc. 001-015-000130830,   comb",02/03/2025,RBe35yW24hMJJbLJ,PnazpQZ4OIBppdO2,,H,14.50
COMB,02/03/2025,5wbo53o6KFGLLexE,nPeER14y4hGJJap1,,D,1.30
COMB,02/03/2025,5wbo53o6KFGLLexE,DGe73Y47BH6xxen2,,H,10.00
"Doc. 170-002-000301500,   ALIM",02/03/2025,pZeVB5kpWtKLLeGW,DGe73Y47BH6xxen2,,D,31.61
"Doc. 170-002-000301500,   ALIM",02/03/2025,pZeVB5kpWtKLLeGW,MEegLgo2jhWxxaQ5,,H,31.61
comb,02/03/2025,xmbm31zZrSYKKeoK,DGe73Y47BH6xxen2,,H,14.50
"Doc. 002-051-000107722,   COMB",02/03/2025,O8bYGQnpncZJJe7j,MEegLgo2jhWxxaQ5,,H,10.00
COMB,02/03/2025,5wbo53o6KFGLLexE,RMdR6k9yOFlkkdl6,,D,8.70
comb,02/03/2025,xmbm31zZrSYKKeoK,RMdR6k9yOFlkkdl6,,D,12.61
ALIM,02/03/2025,rRbDgXDN6umKKa6L,nPeER14y4hGJJap1,,D,4.12
ALIM,02/03/2025,rRbDgXDN6umKKa6L,DGe73Y47BH6xxen2,,H,31.61
comb,02/03/2025,xmbm31zZrSYKKeoK,nPeER14y4hGJJap1,,D,1.89
"Doc. 001-015-000130830,   comb",02/03/2025,RBe35yW24hMJJbLJ,DGe73Y47BH6xxen2,,D,14.50
"Doc. 002-051-000107722,   COMB",02/03/2025,O8bYGQnpncZJJe7j,DGe73Y47BH6xxen2,,D,10.00
"Doc. 009-006-000115418,   POLUX",02/04/2025,QzaO4XrxQCX99bp4,DGe73Y47BH6xxen2,,D,77.81
0204202501099213570000120040030000292480002924818,02/04/2025,mBdJoO1GDUzmme0J,Ejb2k2VNzsGJJdVN,,D,40.31
0204202501099213570000120040030000292480002924818,02/04/2025,mBdJoO1GDUzmme0J,DGe73Y47BH6xxen2,,H,46.36
0204202501099213570000120040030000292480002924818,02/04/2025,mBdJoO1GDUzmme0J,nPeER14y4hGJJap1,,D,6.05
POLUX,02/04/2025,JvaMrRKORC800bpz,Ejb2k2VNzsGJJdVN,,D,67.66
"Doc. 001-001-000000389,   Uniformes IROUTE",02/04/2025,0yel11j7jCK55aER,JvaM8N4KRt800epz,,H,1081.11
"Doc. 009-006-000115418,   POLUX",02/04/2025,QzaO4XrxQCX99bp4,MEegLgo2jhWxxaQ5,,H,77.81
POLUX,02/04/2025,JvaMrRKORC800bpz,nPeER14y4hGJJap1,,D,10.15
"Doc. 004-003-000029248,   0204202501099213570000120040030000292480002924818",02/04/2025,01dN4Kq32TxrraX7,DGe73Y47BH6xxen2,,D,46.36
"Doc. 001-001-000000388,   Descifrar ""EMILIANO ARAUJO""",02/04/2025,Pnazk7NoYuBppbO2,jZdyP7YAgiWzzbJ4,,D,7.85
"Doc. 001-001-000000388,   Descifrar ""EMILIANO ARAUJO""",02/04/2025,Pnazk7NoYuBppbO2,JvaM8N4KRt800epz,,H,7.85
"Doc. 001-001-000000388,   Descifrar ""EMILIANO ARAUJO""",02/04/2025,1qdGmGqO8ClppaN8,jZdyP7YAgiWzzbJ4,,D,60.00
"Doc. 001-001-000000388,   Descifrar ""EMILIANO ARAUJO""",02/04/2025,1qdGmGqO8ClppaN8,JvaM8N4KRt800epz,,H,60.00
"Doc. 001-001-000000389,   Uniformes IROUTE",02/04/2025,0yel11j7jCK55aER,loejqlr84CJMMdQM,,D,1081.11
"Doc. 004-003-000029248,   0204202501099213570000120040030000292480002924818",02/04/2025,01dN4Kq32TxrraX7,MEegLgo2jhWxxaQ5,,H,46.36
POLUX,02/04/2025,JvaMrRKORC800bpz,DGe73Y47BH6xxen2,,H,77.81
COMBUSTIBLE,02/05/2025,nPeE4lBXlsGJJdp1,DGe73Y47BH6xxen2,,H,20.00
COMBUSTIBLE,02/05/2025,nPeE4lBXlsGJJdp1,RMdR6k9yOFlkkdl6,,D,17.39
ALIMEN,02/05/2025,EMaxXGm7Eh044a5G,nPeER14y4hGJJap1,,D,11.11
COMBUSTIBLE,02/05/2025,nPeE4lBXlsGJJdp1,nPeER14y4hGJJap1,,D,2.61
KETTY MERCHAN,02/05/2025,gQbWMNl7vHYgge6w,PnazpQZAOTBppdO2,,D,222.00
ALIMEN,02/05/2025,EMaxXGm7Eh044a5G,DGe73Y47BH6xxen2,,H,85.19
"Doc. 004-002-000102966,   tela",02/05/2025,XKdwGwExzUQzzdgW,MEegLgo2jhWxxaQ5,,H,60.89
"Doc. 004-002-000102966,   tela",02/05/2025,XKdwGwExzUQzzdgW,DGe73Y47BH6xxen2,,D,60.89
"Doc. 004-003-000029475,   COMB",02/05/2025,9jaKwyY5ztwvvak5,MEegLgo2jhWxxaQ5,,H,22.79
"Doc. 004-003-000029475,   COMB",02/05/2025,9jaKwyY5ztwvvak5,DGe73Y47BH6xxen2,,D,22.79
ALIMEN,02/05/2025,EMaxXGm7Eh044a5G,Y4erkBOW4Uj00a2L,,D,74.08
KETTY MERCHAN,02/05/2025,gQbWMNl7vHYgge6w,DGe73Y47BH6xxen2,,H,222.00
ALIMENTA,02/05/2025,EMaxXGmw3s044a5G,Y4erkBOW4Uj00a2L,,D,13.11
ALIMENTA,02/05/2025,EMaxXGmw3s044a5G,DGe73Y47BH6xxen2,,H,15.08
DINERO,02/05/2025,LqdP41806Tmrrdl4,DGe73Y47BH6xxen2,,H,25.50
DINERO,02/05/2025,LqdP41806Tmrrdl4,EMaxk8XAqh044e5G,,D,25.50
"Doc. 003-008-000169415,   DINERO",02/05/2025,9jaKwjPwrCwvvak5,PnazpQZ4OIBppdO2,,H,25.50
"Doc. 041-003-000736815,   ALIMEN",02/05/2025,Gge0JZDO7tWDDbAD,MEegLgo2jhWxxaQ5,,H,85.19
ALIMENTA,02/05/2025,EMaxXGmw3s044a5G,nPeER14y4hGJJap1,,D,1.97
"Doc. 003-008-000169415,   DINERO",02/05/2025,9jaKwjPwrCwvvak5,DGe73Y47BH6xxen2,,D,25.50
"Doc. 170-002-000315844,   ALIMENTA",02/05/2025,xgepxvNDpiLNNe1p,PnazpQZ4OIBppdO2,,H,15.08
KETTY MERCHAN,02/05/2025,RMdREG0oKflkkbl6,DGe73Y47BH6xxen2,,D,222.00
"Doc. 170-002-000315844,   ALIMENTA",02/05/2025,xgepxvNDpiLNNe1p,DGe73Y47BH6xxen2,,D,15.08
"Doc. 004-003-000029960,   interlok",02/05/2025,pZeVLj5KXfKLLbGW,PnazpQZ4OIBppdO2,,H,9.12
"Doc. 041-003-000736815,   ALIMEN",02/05/2025,Gge0JZDO7tWDDbAD,DGe73Y47BH6xxen2,,D,85.19
"Doc. 004-003-000029960,   interlok",02/05/2025,pZeVLj5KXfKLLbGW,DGe73Y47BH6xxen2,,D,9.12
"Doc. 040-011-000879310,   COMBUSTIBLE",02/05/2025,Ejb2LZqYzUGJJeVN,MEegLgo2jhWxxaQ5,,H,20.00
"Doc. 040-011-000879310,   COMBUSTIBLE",02/05/2025,Ejb2LZqYzUGJJeVN,DGe73Y47BH6xxen2,,D,20.00
KETTY MERCHAN,02/05/2025,RMdREG0oKflkkbl6,MEegLgo2jhWxxaQ5,,H,222.00
COMISIONISTA POR SERVICIOS EFECTUADOS,02/06/2025,pgenK8rrWuLqqaNQ,DGe73Y47BH6xxen2,,H,50.00
99-GASTROTECH ANTICIPO,02/06/2025,DGe7Qzk31s6xxbn2,MEegLgo2jhWxxaQ5,,D,1590.44
COMISIONISTA POR SERVICIOS EFECTUADOS,02/06/2025,pgenK8rrWuLqqaNQ,PnazpQZwysBppdO2,,D,43.48
EXTRA CON ETANOL,02/06/2025,rRbD4PR5YfmKKb6L,DGe73Y47BH6xxen2,,H,5.00
"ALF.CAUCHO BIENVENI CAFE
14MMX40X60",02/06/2025,jZdyYM80RSWzzdJ4,DGe73Y47BH6xxen2,,H,22.28
"ALF.CAUCHO BIENVENI CAFE
14MMX40X60",02/06/2025,jZdyYM80RSWzzdJ4,KBe1wERoVimDDbXy,,D,19.37
EXTRA CON ETANOL,02/06/2025,rRbD4PR5YfmKKb6L,nPeER14y4hGJJap1,,D,0.65
EXTRA CON ETANOL,02/06/2025,rRbD4PR5YfmKKb6L,RMdR6k9yOFlkkdl6,,D,4.35
99-GASTROTECH ANTICIPO,02/06/2025,j6e9VBmrDTKggaWB,9pdBBO4yQum99d8K,,H,1590.44
"ALF.CAUCHO BIENVENI CAFE
14MMX40X60",02/06/2025,jZdyYM80RSWzzdJ4,nPeER14y4hGJJap1,,D,2.91
99-GASTROTECH ANTICIPO,02/06/2025,j6e9VBmrDTKggaWB,JvaM8N4KRt800epz,,D,1590.44
COMISIONISTA POR SERVICIOS EFECTUADOS,02/06/2025,pgenK8rrWuLqqaNQ,nPeER14y4hGJJap1,,D,6.52
99-GASTROTECH ANTICIPO,02/06/2025,DGe7Qzk31s6xxbn2,JvaM8N4KRt800epz,,H,1590.44
"Doc. 029-939-000241062,   ALF.CAUCHO BIENVENI CAFE
14MMX40X60",02/06/2025,9jaKw4K1Ghwvvak5,DGe73Y47BH6xxen2,,D,22.28
"Doc. 052-012-001285058,   EXTRA CON ETANOL",02/06/2025,LmavEVK2nIgjje3N,MEegLgo2jhWxxaQ5,,H,5.00
"Doc. 052-012-001285058,   EXTRA CON ETANOL",02/06/2025,LmavEVK2nIgjje3N,DGe73Y47BH6xxen2,,D,5.00
"Doc. 002-002-000000070,   COMISIONISTA POR SERVICIOS EFECTUADOS",02/06/2025,gQbWM3WnvfYgge6w,MEegLgo2jhWxxaQ5,,H,50.00
"Doc. 002-002-000000070,   COMISIONISTA POR SERVICIOS EFECTUADOS",02/06/2025,gQbWM3WnvfYgge6w,DGe73Y47BH6xxen2,,D,50.00
"Doc. 029-939-000241062,   ALF.CAUCHO BIENVENI CAFE
14MMX40X60",02/06/2025,9jaKw4K1Ghwvvak5,MEegLgo2jhWxxaQ5,,H,22.28
"Doc. 004-003-000031877,   tela",02/07/2025,xgepx4ZmrHLNNe1p,MEegLgo2jhWxxaQ5,,H,3.15
"Doc. 004-002-000105509,   tela",02/07/2025,1qdGp18QQilppeN8,MEegLgo2jhWxxaQ5,,H,118.22
"Doc. 004-002-000105509,   tela",02/07/2025,1qdGp18QQilppeN8,DGe73Y47BH6xxen2,,D,118.22
PAGO IESS,02/07/2025,jZdyKVL4ncWzzaJ4,Lmav2RV60cgjja3N,,H,310.50
"Doc. 004-002-000105510,   tela",02/07/2025,wKe5OB7GXIKQQb31,MEegLgo2jhWxxaQ5,,H,2.47
"Doc. 004-002-000105510,   tela",02/07/2025,wKe5OB7GXIKQQb31,DGe73Y47BH6xxen2,,D,2.47
"Doc. 004-003-000031876,   tela",02/07/2025,Gge0Jw8nVHWDDbAD,MEegLgo2jhWxxaQ5,,H,5.01
"Doc. 004-003-000031876,   tela",02/07/2025,Gge0Jw8nVHWDDbAD,DGe73Y47BH6xxen2,,D,5.01
tela,02/07/2025,9jaKwg1ARUwvvak5,DGe73Y47BH6xxen2,,H,2.47
tela,02/07/2025,9jaKwg1ARUwvvak5,nPeER14y4hGJJap1,,D,0.32
tela,02/07/2025,9jaKwg1ARUwvvak5,Ejb2k2VNzsGJJdVN,,D,2.15
PAGO IESS,02/07/2025,jZdyKVL4ncWzzaJ4,MEegLgo2jhWxxaQ5,,D,310.50
tela,02/07/2025,PnazLrvN5hBppdO2,nPeER14y4hGJJap1,,D,0.65
tela,02/07/2025,pzb8RG3BgtMZZeEw,Ejb2k2VNzsGJJdVN,,D,2.74
tela,02/07/2025,pzb8RG3BgtMZZeEw,DGe73Y47BH6xxen2,,H,3.15
tela,02/07/2025,pzb8RG3BgtMZZeEw,nPeER14y4hGJJap1,,D,0.41
tela,02/07/2025,xmbmr1qPpFYKKdoK,Ejb2k2VNzsGJJdVN,,D,102.80
tela,02/07/2025,xmbmr1qPpFYKKdoK,DGe73Y47BH6xxen2,,H,118.22
tela,02/07/2025,xmbmr1qPpFYKKdoK,nPeER14y4hGJJap1,,D,15.42
"Doc. 004-003-000031877,   tela",02/07/2025,xgepx4ZmrHLNNe1p,DGe73Y47BH6xxen2,,D,3.15
tela,02/07/2025,PnazLrvN5hBppdO2,Ejb2k2VNzsGJJdVN,,D,4.36
tela,02/07/2025,PnazLrvN5hBppdO2,DGe73Y47BH6xxen2,,H,5.01
"Doc. 001-001-000438521,   TELA",02/08/2024,5wbo1kl6YsGLLexE,DGe73Y47BH6xxen2,,D,5.22
"Doc. 048-011-006498263,   FARLEY",02/08/2024,PnazkyzB2iBppbO2,PnazpQZ4OIBppdO2,,H,15.00
"Doc. 048-011-006498263,   FARLEY",02/08/2024,PnazkyzB2iBppbO2,DGe73Y47BH6xxen2,,D,15.00
"Doc. 001-006-000088666,   CAPRICE",02/08/2024,j6e9WPN2zCKggbWB,PnazpQZ4OIBppdO2,,H,51.98
"Doc. 001-006-000088666,   CAPRICE",02/08/2024,j6e9WPN2zCKggbWB,DGe73Y47BH6xxen2,,D,51.98
"Doc. 001-001-000438521,   TELA",02/08/2024,5wbo1kl6YsGLLexE,PnazpQZ4OIBppdO2,,H,5.22
Placa / Matrícula: GCA1780,02/08/2025,kPbkYGzEYH066e5Y,nPeER14y4hGJJap1,,D,1.04
"144-annylunch
122-Zhon Ying",02/08/2025,0yelZWpZlUK55bER,DGe73Y47BH6xxen2,,H,243.35
"Doc. 001-002-000000070,   97-Cofimar Ana Maquila",02/08/2025,Y4erLp00kfj00b2L,loejqlr84CJMMdQM,,H,258.75
"Doc. 001-002-000000070,   97-Cofimar Ana Maquila",02/08/2025,Y4erLp00kfj00b2L,DGe73Y47BH6xxen2,,D,258.75
Placa / Matrícula: GCA1780,02/08/2025,kPbkYGzEYH066e5Y,DGe73Y47BH6xxen2,,H,8.00
anticipo shirliders,02/08/2025,01dNVx3oNTxrrdX7,9pdBBO4yQum99d8K,,H,1392.00
anticipo shirliders,02/08/2025,01dNVx3oNTxrrdX7,JvaM8N4KRt800epz,,D,1392.00
anticipo shirliders,02/08/2025,JvaMRj3nRt800bpz,JvaM8N4KRt800epz,,H,1392.00
anticipo shirliders,02/08/2025,JvaMRj3nRt800bpz,MEegLgo2jhWxxaQ5,,D,1392.00
"144-annylunch
122-Zhon Ying",02/08/2025,0yelZWpZlUK55bER,nPeER14y4hGJJap1,,D,31.74
"144-annylunch
122-Zhon Ying",02/08/2025,0yelZWpZlUK55bER,Ejb2k2VNzsGJJdVN,,D,4.57
"144-annylunch
122-Zhon Ying",02/08/2025,0yelZWpZlUK55bER,Ejb2k2VNzsGJJdVN,,D,207.04
"Doc. 001-002-000000071,   97-COFIMAR ANA MAQUILA",02/08/2025,9pdBwvBVNCm99e8K,loejqlr84CJMMdQM,,H,95.00
"Doc. 002-100-000065683,   144-annylunch
122-Zhon Ying",02/08/2025,RMdRpRRxKFlkkal6,MEegLgo2jhWxxaQ5,,H,240.45
DESCUENTO PRONTO PAGO,02/08/2025,KBe1gwGjRhmDDbXy,nPeER14y4hGJJap1,,H,0.36
DESCUENTO PRONTO PAGO,02/08/2025,KBe1gwGjRhmDDbXy,DGe73Y47BH6xxen2,,D,2.79
DESCUENTO PRONTO PAGO,02/08/2025,KBe1gwGjRhmDDbXy,Ejb2k2VNzsGJJdVN,,H,2.43
"Doc. 002-100-000065683,   144-annylunch
122-Zhon Ying",02/08/2025,RMdRpRRxKFlkkal6,DGe73Y47BH6xxen2,,D,240.45
Placa / Matrícula: GCA1780,02/08/2025,kPbkYGzEYH066e5Y,RMdR6k9yOFlkkdl6,,D,6.96
"Doc. 001-002-000000071,   97-COFIMAR ANA MAQUILA",02/08/2025,9pdBwvBVNCm99e8K,DGe73Y47BH6xxen2,,D,95.00
"Doc. 001-001-000037594,   TELA",02/09/2024,loej1NWjPCJMMdQM,PnazpQZ4OIBppdO2,,H,10.40
"Doc. 001-001-000037594,   TELA",02/09/2024,loej1NWjPCJMMdQM,DGe73Y47BH6xxen2,,D,10.40
PERSONAL,02/09/2025,nPeEJ2gV4TGJJap1,nPeER14y4hGJJap1,,D,9.91
145-LICEO,02/09/2025,loejEkNm4cJMMdQM,nPeER14y4hGJJap1,,D,1.04
"Doc. 006-001-000041203,   162-JOLLY",02/09/2025,y7aAyLXkpUo33agZ,MEegLgo2jhWxxaQ5,,H,73.24
PERSONAL,02/09/2025,nPeEJ2gV4TGJJap1,DGe73Y47BH6xxen2,,H,75.98
Bateria Mac Modelo NS60ZL,02/09/2025,y7aAB2Lm3fo33bgZ,nPeER14y4hGJJap1,,D,16.30
"Doc. 003-001-000002101,   Bateria Mac Modelo NS60ZL",02/09/2025,KBe15oP4jsmDDeXy,MEegLgo2jhWxxaQ5,,H,125.00
Bateria Mac Modelo NS60ZL,02/09/2025,y7aAB2Lm3fo33bgZ,DGe73Y47BH6xxen2,,H,125.00
Bateria Mac Modelo NS60ZL,02/09/2025,y7aAB2Lm3fo33bgZ,EMaxvXEj3h044d5G,,D,108.70
"Doc. 004-003-000033826,   145-LICEO",02/09/2025,MEegvqPgZFWxxdQ5,DGe73Y47BH6xxen2,,D,7.98
"Doc. 004-003-000033826,   145-LICEO",02/09/2025,MEegvqPgZFWxxdQ5,MEegLgo2jhWxxaQ5,,H,7.98
"Doc. 004-003-000033821,   117-LAVISION",02/09/2025,kPbkzxPYvI066a5Y,DGe73Y47BH6xxen2,,D,105.01
"Doc. 004-003-000033821,   117-LAVISION",02/09/2025,kPbkzxPYvI066a5Y,MEegLgo2jhWxxaQ5,,H,105.01
"Doc. 004-003-000033823,   92-TRITON",02/09/2025,P9aQVxRV9CqEEbDM,DGe73Y47BH6xxen2,,D,15.44
162-JOLLY,02/09/2025,mBdJO2xEyczmme0J,nPeER14y4hGJJap1,,D,9.55
162-JOLLY,02/09/2025,mBdJO2xEyczmme0J,DGe73Y47BH6xxen2,,H,73.24
PERSONAL,02/09/2025,nPeEJ2gV4TGJJap1,KBe1wERoVimDDbXy,,D,66.07
"Doc. 004-003-000033822,   162-JOLLY",02/09/2025,Y4erKGnZ4Ij00a2L,DGe73Y47BH6xxen2,,D,104.56
"145-LICEO $ 130
92-TRITON $ 13",02/09/2025,loejEkmZWUJMMdQM,Ejb2k2VNzsGJJdVN,,D,130.00
"145-LICEO $ 130
92-TRITON $ 13",02/09/2025,loejEkmZWUJMMdQM,Ejb2k2VNzsGJJdVN,,D,13.00
"Doc. 003-001-000002101,   Bateria Mac Modelo NS60ZL",02/09/2025,KBe15oP4jsmDDeXy,DGe73Y47BH6xxen2,,D,125.00
"Doc. 004-003-000033822,   162-JOLLY",02/09/2025,Y4erKGnZ4Ij00a2L,MEegLgo2jhWxxaQ5,,H,104.56
162-JOLLY,02/09/2025,9pdBD2yxnum99a8K,Ejb2k2VNzsGJJdVN,,D,90.92
162-JOLLY,02/09/2025,9pdBD2yxnum99a8K,DGe73Y47BH6xxen2,,H,104.56
162-JOLLY,02/09/2025,9pdBD2yxnum99a8K,nPeER14y4hGJJap1,,D,13.64
